filename,width,height,class,xmin,ymin,xmax,ymax
Numan_	(13).jpg,1920,1080,three wheelers (CNG),1310,537,1464,672
Numan_	(13).jpg,1920,1080,three wheelers (CNG),1041,659,1192,849
Numan_	(13).jpg,1920,1080,three wheelers (CNG),633,441,741,594
Numan_	(13).jpg,1920,1080,three wheelers (CNG),296,670,453,882
Numan_	(13).jpg,1920,1080,three wheelers (CNG),682,337,761,431
Numan_	(13).jpg,1920,1080,three wheelers (CNG),266,176,317,247
Numan_	(13).jpg,1920,1080,car,4,886,184,1080
Numan_	(13).jpg,1920,1080,car,308,908,616,1080
Numan_	(13).jpg,1920,1080,suv,666,882,972,1078
Numan_	(13).jpg,1920,1080,minivan,745,782,1047,1055
Numan_	(13).jpg,1920,1080,minivan,774,649,1037,870
Numan_	(13).jpg,1920,1080,minivan,735,570,957,794
Numan_	(13).jpg,1920,1080,van,468,596,727,886
Numan_	(13).jpg,1920,1080,minivan,478,484,690,710
Numan_	(13).jpg,1920,1080,human hauler,482,372,629,514
Numan_	(13).jpg,1920,1080,ambulance,1196,388,1359,547
Numan_	(13).jpg,1920,1080,van,994,496,1182,692
Numan_	(13).jpg,1920,1080,van,902,388,1062,541
Numan_	(13).jpg,1920,1080,bus,878,204,1021,363
Numan_	(13).jpg,1920,1080,bus,1004,157,1145,315
Numan_	(13).jpg,1920,1080,bus,862,94,988,249
Numan_	(13).jpg,1920,1080,van,693,255,782,334
Numan_	(13).jpg,1920,1080,van,557,337,676,486
Numan_	(13).jpg,1920,1080,van,586,251,667,338
Numan_	(13).jpg,1920,1080,van,530,292,637,378
Numan_	(13).jpg,1920,1080,truck,713,345,852,458
Numan_	(13).jpg,1920,1080,pickup,722,392,893,587
Numan_	(13).jpg,1920,1080,pickup,485,204,568,288
Numan_	(13).jpg,1920,1080,suv,387,322,491,405
Numan_	(13).jpg,1920,1080,van,310,360,435,505
Numan_	(13).jpg,1920,1080,car,366,348,477,452
Numan_	(13).jpg,1920,1080,car,276,526,412,667
Numan_	(13).jpg,1920,1080,car,255,479,419,583
Numan_	(13).jpg,1920,1080,car,257,443,419,522
Numan_	(13).jpg,1920,1080,pickup,31,527,262,804
Numan_	(13).jpg,1920,1080,car,1,759,255,1006
Numan_	(13).jpg,1920,1080,van,1515,714,1786,986
Numan_	(13).jpg,1920,1080,car,1378,706,1539,900
Numan_	(13).jpg,1920,1080,suv,1200,523,1335,676
Numan_	(13).jpg,1920,1080,van,622,191,684,228
Numan_	(13).jpg,1920,1080,minivan,739,207,812,240
Numan_	(13).jpg,1920,1080,bus,703,107,794,184
Numan_	(13).jpg,1920,1080,bus,563,84,645,168
Numan_	(13).jpg,1920,1080,van,546,177,618,233
Numan_	(13).jpg,1920,1080,car,657,157,708,188
Numan_	(13).jpg,1920,1080,bus,828,143,866,211
Numan_	(13).jpg,1920,1080,motorbike,106,225,145,294
Numan_	(13).jpg,1920,1080,motorbike,64,302,162,386
Numan_	(13).jpg,1920,1080,car,304,199,383,247
Numan_	(13).jpg,1920,1080,minivan,398,83,435,127
Numan_	(13).jpg,1920,1080,three wheelers (CNG),341,93,373,126
Numan_	(13).jpg,1920,1080,bus,731,33,793,83
Numan_	(13).jpg,1920,1080,bus,657,60,721,109
Numan_	(13).jpg,1920,1080,bus,674,76,744,109
Numan_	(13).jpg,1920,1080,bus,744,78,805,105
Numan_	(13).jpg,1920,1080,bus,562,45,613,81
Pias (212).jpg,1280,720,car,1,509,674,720
Pias (212).jpg,1280,720,car,905,462,1064,546
Pias (212).jpg,1280,720,three wheelers (CNG),1058,440,1127,481
Pias (212).jpg,1280,720,three wheelers (CNG),1199,439,1227,473
Pias (212).jpg,1280,720,bus,932,405,1149,466
Pias (212).jpg,1280,720,rickshaw,776,434,852,493
Pias (212).jpg,1280,720,rickshaw,74,451,136,518
Pias (212).jpg,1280,720,motorbike,275,463,297,496
Pias (212).jpg,1280,720,bus,160,382,279,477
Pias (212).jpg,1280,720,bus,1,403,60,465
Pias (212).jpg,1280,720,taxi,350,453,536,523
Pias (212).jpg,1280,720,car,330,451,401,500
Navid_123.jpg,1280,720,bus,9,108,682,476
Navid_123.jpg,1280,720,bus,903,149,1280,422
Navid_273.jpg,1911,807,motorbike,679,415,763,570
Navid_273.jpg,1911,807,suv,757,330,856,427
Navid_273.jpg,1911,807,pickup,1254,325,1516,578
Navid_273.jpg,1911,807,motorbike,1556,354,1665,519
Navid_273.jpg,1911,807,three wheelers (CNG),968,262,1004,301
Navid_273.jpg,1911,807,motorbike,1055,272,1079,318
Pias (294).jpg,640,360,rickshaw,4,249,122,360
Pias (294).jpg,640,360,rickshaw,89,218,147,310
Pias (294).jpg,640,360,rickshaw,189,165,217,188
Pias (294).jpg,640,360,rickshaw,180,177,204,199
Pias (294).jpg,640,360,three wheelers (CNG),179,190,253,271
Pias (294).jpg,640,360,three wheelers (CNG),549,254,640,359
Pias (294).jpg,640,360,car,186,232,348,360
Pias (294).jpg,640,360,pickup,433,171,572,277
Pias (294).jpg,640,360,car,500,156,556,196
Pias (294).jpg,640,360,bus,499,127,598,179
Pias (294).jpg,640,360,bus,255,128,341,229
Pias (294).jpg,640,360,bus,332,127,423,222
Pias (294).jpg,640,360,car,422,158,431,181
Pias (294).jpg,640,360,bus,610,120,640,189
Pias (130).jpg,854,480,car,665,309,716,328
Pias (130).jpg,854,480,motorbike,828,309,854,333
Pias (130).jpg,854,480,car,431,336,598,445
Pias (130).jpg,854,480,car,507,430,854,478
Pias (130).jpg,854,480,car,74,345,376,480
Pias (130).jpg,854,480,car,1,326,111,469
Pias (130).jpg,854,480,suv,126,313,274,383
Pias (130).jpg,854,480,car,2,304,126,353
Pias (130).jpg,854,480,suv,289,307,399,417
Pias (130).jpg,854,480,van,401,307,499,379
Pias (130).jpg,854,480,van,494,312,543,340
Pias (400).jpg,1280,720,bus,527,264,686,461
Pias (400).jpg,1280,720,truck,712,336,886,470
Numan_(170).jpg,640,360,rickshaw,104,92,587,360
Numan_(170).jpg,640,360,rickshaw,1,147,58,297
Numan_(170).jpg,640,360,rickshaw,1,90,223,270
Dipto_621.jpg,1920,1080,motorbike,467,688,564,798
Dipto_621.jpg,1920,1080,truck,1147,515,1236,594
Pias (442).jpg,1280,720,truck,655,59,1280,661
Pias (442).jpg,1280,720,bus,499,299,622,464
Pias (442).jpg,1280,720,three wheelers (CNG),427,391,487,453
Dipto_848.jpg,1920,1080,motorbike,813,646,949,717
Navid_175.jpg,1274,615,pickup,310,250,379,344
Navid_175.jpg,1274,615,truck,389,267,458,341
Navid_175.jpg,1274,615,pickup,708,287,1274,615
Navid_674.jpg,1920,1080,three wheelers (CNG),496,574,721,717
Navid_674.jpg,1920,1080,three wheelers (CNG),1298,606,1445,727
Dipto_ 307.jpg,1920,1080,bus,13,135,1011,937
Dipto_ 307.jpg,1920,1080,bus,1116,131,1913,980
Dipto_558.jpg,1920,1080,pickup,1042,408,1317,687
Dipto_558.jpg,1920,1080,bus,738,379,1040,739
Pias (543).jpg,1280,720,truck,587,149,892,557
Pias (543).jpg,1280,720,bus,509,401,570,477
Pias (543).jpg,1280,720,pickup,883,425,926,470
Dipto_33.jpg,1280,720,human hauler,654,278,684,315
Dipto_33.jpg,1280,720,rickshaw,632,286,653,318
Dipto_33.jpg,1280,720,pickup,575,278,589,296
Pias (183).jpg,854,480,bus,1,232,191,348
Pias (183).jpg,854,480,pickup,211,287,288,329
Pias (183).jpg,854,480,car,1,367,281,480
Pias (183).jpg,854,480,car,145,333,332,419
Pias (183).jpg,854,480,car,505,332,675,478
Pias (183).jpg,854,480,car,428,316,504,363
Pias (183).jpg,854,480,car,495,314,565,368
Pias (183).jpg,854,480,car,562,305,588,329
Pias (183).jpg,854,480,car,371,304,407,319
Pias (183).jpg,854,480,three wheelers (CNG),328,303,363,327
Pias (183).jpg,854,480,three wheelers (CNG),606,306,636,330
Pias (183).jpg,854,480,three wheelers (CNG),588,303,609,329
Pias (183).jpg,854,480,motorbike,700,330,744,403
Pias (183).jpg,854,480,motorbike,664,323,690,363
Pias (183).jpg,854,480,motorbike,656,313,673,349
82596449_109480503800874_1907442195024052224_n.jpg,816,612,minivan,359,341,382,364
Navid_411.jpg,1080,1920,bicycle,894,944,932,1023
Navid_411.jpg,1080,1920,car,517,928,682,1081
Navid_411.jpg,1080,1920,car,192,903,451,1238
Dipto_507.jpg,1280,532,pickup,753,183,813,326
Dipto_507.jpg,1280,532,pickup,810,58,985,427
Dipto_507.jpg,1280,532,bus,987,6,1218,417
Dipto_507.jpg,1280,532,bus,614,192,746,353
Dipto_507.jpg,1280,532,bus,123,91,605,532
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,car,1000,602,1114,729
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,car,214,616,394,730
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,three wheelers (CNG),550,525,616,602
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,bicycle,343,527,384,573
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,suv,433,516,486,613
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,rickshaw,417,509,435,566
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,car,584,506,629,527
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,car,535,480,604,513
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,motorbike,540,453,567,482
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,car,630,462,689,503
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,car,576,453,631,481
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,car,680,427,704,462
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,van,603,422,656,454
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,motorbike,588,439,602,452
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,minivan,656,411,679,448
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,three wheelers (CNG),595,392,617,417
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,three wheelers (CNG),640,380,662,403
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,three wheelers (CNG),674,378,693,400
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,three wheelers (CNG),702,374,718,395
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,three wheelers (CNG),717,378,733,399
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,three wheelers (CNG),842,370,856,389
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,three wheelers (CNG),933,438,962,481
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,car,738,371,757,387
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,car,725,364,740,378
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,car,758,362,769,376
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,car,857,378,875,396
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,car,880,386,893,409
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,car,811,351,823,361
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,car,791,369,808,376
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,motorbike,781,409,798,430
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,bus,819,362,840,376
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,pickup,806,375,827,389
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,pickup,800,389,838,439
1200px-Mirpur_Road_-_North-western_View_-_Sobhanbag_Foot_Overbridge_-_Dhaka_2015-05-30_1806.jpg,1200,798,pickup,852,342,864,355
Numan_(274).jpg,1906,1080,truck,679,197,1327,768
Numan_(274).jpg,1906,1080,minivan,949,480,1906,1075
Numan_(274).jpg,1906,1080,bus,363,103,515,544
Numan_(274).jpg,1906,1080,truck,615,135,792,530
Numan_(274).jpg,1906,1080,bus,508,224,629,377
Numan_(274).jpg,1906,1080,bus,6,3,391,1075
Dipto_ 54.jpg,1920,1080,motorbike,424,633,1811,1080
Dipto_ 54.jpg,1920,1080,suv,11,337,742,927
Dipto_ 54.jpg,1920,1080,truck,1171,92,1456,415
Dipto_ 54.jpg,1920,1080,car,710,303,1007,476
Dipto_ 54.jpg,1920,1080,three wheelers (CNG),580,330,734,415
Dipto_ 54.jpg,1920,1080,motorbike,982,288,1010,356
Navid_689.jpg,1920,1080,motorbike,68,651,127,754
Navid_689.jpg,1920,1080,rickshaw,292,636,362,742
Navid_689.jpg,1920,1080,rickshaw,384,645,435,717
Numan_(440).jpg,1080,1920,car,229,883,719,1080
Numan_(440).jpg,1080,1920,pickup,83,741,548,1018
Numan_(440).jpg,1080,1920,motorbike,852,894,928,1027
Navid_72.jpg,1920,1080,bus,759,192,1480,694
Navid_72.jpg,1920,1080,rickshaw,1202,429,1533,1080
Navid_72.jpg,1920,1080,rickshaw,1635,400,1721,509
Navid_72.jpg,1920,1080,bus,1478,358,1655,457
Navid_72.jpg,1920,1080,rickshaw,1519,398,1578,491
Navid_72.jpg,1920,1080,rickshaw,219,394,362,529
Navid_72.jpg,1920,1080,rickshaw,386,398,493,564
Navid_72.jpg,1920,1080,bus,1721,341,1920,440
Navid_72.jpg,1920,1080,bus,1649,362,1740,416
Numan_(479).jpg,1080,1920,motorbike,1,651,271,1154
Numan_(479).jpg,1080,1920,suv,573,705,660,789
Numan_(479).jpg,1080,1920,three wheelers (CNG),779,704,848,804
Numan_(479).jpg,1080,1920,three wheelers (CNG),711,708,759,771
Dipto_564.jpg,1920,1080,bus,9,190,397,951
Numan_	(25).jpg,1920,1080,ambulance,1347,514,1600,694
Numan_	(25).jpg,1920,1080,van,1262,694,1547,1033
Numan_	(25).jpg,1920,1080,car,1098,921,1319,1074
Numan_	(25).jpg,1920,1080,motorbike,733,766,843,945
Numan_	(25).jpg,1920,1080,van,884,698,1078,1023
Numan_	(25).jpg,1920,1080,van,451,825,733,1078
Numan_	(25).jpg,1920,1080,minivan,923,366,974,420
Numan_	(25).jpg,1920,1080,van,848,451,922,545
Numan_	(25).jpg,1920,1080,van,879,334,917,377
Numan_	(25).jpg,1920,1080,three wheelers (CNG),1106,708,1235,898
Numan_	(25).jpg,1920,1080,three wheelers (CNG),1233,588,1343,706
Numan_	(25).jpg,1920,1080,three wheelers (CNG),1070,565,1152,691
Numan_	(25).jpg,1920,1080,three wheelers (CNG),1040,463,1093,542
Numan_	(25).jpg,1920,1080,car,1107,505,1202,600
Numan_	(25).jpg,1920,1080,car,1195,474,1285,553
Numan_	(25).jpg,1920,1080,car,1088,405,1150,460
Numan_	(25).jpg,1920,1080,car,1090,447,1161,514
Numan_	(25).jpg,1920,1080,car,994,419,1059,469
Numan_	(25).jpg,1920,1080,car,925,426,983,480
Numan_	(25).jpg,1920,1080,suv,813,435,881,505
Numan_	(25).jpg,1920,1080,car,769,517,871,618
Numan_	(25).jpg,1920,1080,car,679,629,825,786
Numan_	(25).jpg,1920,1080,car,305,646,502,779
Numan_	(25).jpg,1920,1080,car,240,607,410,725
Numan_	(25).jpg,1920,1080,car,388,521,527,602
Numan_	(25).jpg,1920,1080,car,369,489,489,569
Numan_	(25).jpg,1920,1080,car,486,434,580,492
Numan_	(25).jpg,1920,1080,car,895,400,946,451
Numan_	(25).jpg,1920,1080,car,1080,361,1116,392
Numan_	(25).jpg,1920,1080,three wheelers (CNG),938,453,988,504
Numan_	(25).jpg,1920,1080,three wheelers (CNG),996,448,1042,504
Numan_	(25).jpg,1920,1080,three wheelers (CNG),987,365,1018,411
Numan_	(25).jpg,1920,1080,three wheelers (CNG),1033,375,1072,420
Numan_	(25).jpg,1920,1080,three wheelers (CNG),1025,361,1056,402
Numan_	(25).jpg,1920,1080,three wheelers (CNG),972,343,998,378
Numan_	(25).jpg,1920,1080,three wheelers (CNG),884,356,912,392
Numan_	(25).jpg,1920,1080,three wheelers (CNG),1006,348,1030,385
Numan_	(25).jpg,1920,1080,three wheelers (CNG),933,353,965,369
Numan_	(25).jpg,1920,1080,three wheelers (CNG),978,359,1006,396
Numan_	(25).jpg,1920,1080,three wheelers (CNG),517,454,578,522
Numan_	(25).jpg,1920,1080,three wheelers (CNG),584,429,640,486
Numan_	(25).jpg,1920,1080,three wheelers (CNG),669,425,714,484
Numan_	(25).jpg,1920,1080,three wheelers (CNG),227,517,337,596
Numan_	(25).jpg,1920,1080,motorbike,293,888,445,1077
Numan_	(25).jpg,1920,1080,army vehicle,308,395,472,512
Numan_	(25).jpg,1920,1080,car,605,464,695,528
Numan_	(25).jpg,1920,1080,suv,497,526,624,610
Numan_	(25).jpg,1920,1080,car,4,837,306,1074
Numan_	(25).jpg,1920,1080,car,21,623,235,749
Numan_	(25).jpg,1920,1080,car,604,401,642,430
Numan_	(25).jpg,1920,1080,car,681,379,735,415
Numan_	(25).jpg,1920,1080,car,700,402,750,443
Numan_	(25).jpg,1920,1080,car,731,363,775,393
Numan_	(25).jpg,1920,1080,bus,760,310,825,363
Numan_	(25).jpg,1920,1080,three wheelers (CNG),722,343,751,374
Numan_	(25).jpg,1920,1080,minivan,636,364,692,410
Numan_	(25).jpg,1920,1080,motorbike,592,359,620,394
Numan_	(25).jpg,1920,1080,car,866,295,887,315
Numan_	(25).jpg,1920,1080,motorbike,844,303,856,317
Numan_	(25).jpg,1920,1080,car,888,290,905,302
Numan_	(25).jpg,1920,1080,pickup,922,306,947,332
Numan_	(25).jpg,1920,1080,van,920,330,952,363
Numan_	(25).jpg,1920,1080,car,951,325,978,351
Numan_	(25).jpg,1920,1080,van,1002,311,1023,334
Numan_	(25).jpg,1920,1080,bus,1025,299,1068,364
Numan_	(25).jpg,1920,1080,bus,1069,280,1107,333
Numan_	(25).jpg,1920,1080,bus,1029,266,1064,299
Numan_	(25).jpg,1920,1080,suv,207,475,301,551
Numan_	(25).jpg,1920,1080,suv,1147,377,1200,428
Numan_	(25).jpg,1920,1080,car,1130,364,1172,403
Numan_	(25).jpg,1920,1080,car,1083,344,1124,374
Numan_	(25).jpg,1920,1080,car,1099,337,1142,360
Numan_	(25).jpg,1920,1080,van,1080,314,1106,342
Numan_	(25).jpg,1920,1080,rickshaw,1596,532,1710,654
Numan_	(25).jpg,1920,1080,rickshaw,1723,541,1799,656
Numan_	(25).jpg,1920,1080,motorbike,1265,520,1314,588
Numan_	(25).jpg,1920,1080,motorbike,1328,517,1369,612
Numan_	(25).jpg,1920,1080,car,1749,666,1920,788
Numan_	(25).jpg,1920,1080,truck,921,497,1027,626
Numan_	(25).jpg,1920,1080,minivan,962,299,982,311
Numan_	(25).jpg,1920,1080,minivan,990,296,1009,313
Numan_	(25).jpg,1920,1080,bus,986,272,1010,294
Numan_	(25).jpg,1920,1080,bus,947,268,967,291
Numan_	(25).jpg,1920,1080,minivan,941,296,960,311
Numan_	(25).jpg,1920,1080,car,1751,668,1919,796
Dipto_738.jpg,352,472,van,115,252,183,321
Dipto_738.jpg,352,472,car,98,256,123,280
Dipto_738.jpg,352,472,truck,1,236,23,292
Dipto_738.jpg,352,472,pickup,51,238,76,270
Pias (209).jpg,1280,720,bus,1159,347,1280,623
Pias (209).jpg,1280,720,bus,231,438,456,495
Pias (209).jpg,1280,720,three wheelers (CNG),233,472,325,543
Pias (209).jpg,1280,720,three wheelers (CNG),1,488,94,640
Pias (209).jpg,1280,720,car,1127,472,1164,542
Pias (209).jpg,1280,720,car,1075,462,1118,487
Pias (209).jpg,1280,720,three wheelers (CNG),1025,458,1062,500
Pias (209).jpg,1280,720,car,372,480,642,580
Pias (209).jpg,1280,720,bus,692,364,1009,555
Pias (209).jpg,1280,720,rickshaw,381,465,453,521
Pias (209).jpg,1280,720,rickshaw,625,464,649,494
Pias (209).jpg,1280,720,rickshaw,658,458,685,496
Navid_443.jpg,1080,1920,car,175,1006,530,1303
Navid_443.jpg,1080,1920,suv,535,987,658,1099
Navid_443.jpg,1080,1920,suv,726,985,830,1080
Navid_443.jpg,1080,1920,minivan,921,969,1044,1102
Navid_443.jpg,1080,1920,car,821,1006,873,1063
Navid_443.jpg,1080,1920,car,92,988,231,1113
Navid_443.jpg,1080,1920,truck,639,937,726,1031
Navid_761.jpg,1920,1080,three wheelers (CNG),776,533,1041,794
Navid_761.jpg,1920,1080,rickshaw,1137,521,1435,761
Navid_761.jpg,1920,1080,rickshaw,1541,506,1890,837
Navid_761.jpg,1920,1080,car,1448,596,1615,693
Navid_761.jpg,1920,1080,three wheelers (CNG),1429,538,1524,598
Navid_761.jpg,1920,1080,three wheelers (CNG),1102,536,1183,596
Navid_761.jpg,1920,1080,three wheelers (CNG),264,539,319,583
Navid_761.jpg,1920,1080,three wheelers (CNG),326,541,396,586
Navid_761.jpg,1920,1080,three wheelers (CNG),463,538,509,597
Navid_761.jpg,1920,1080,rickshaw,491,543,611,679
Navid_761.jpg,1920,1080,motorbike,301,600,466,723
Navid_761.jpg,1920,1080,motorbike,648,559,682,583
Navid_761.jpg,1920,1080,rickshaw,428,538,462,578
Navid_761.jpg,1920,1080,three wheelers (CNG),143,544,201,583
Navid_761.jpg,1920,1080,rickshaw,235,538,264,583
Navid_761.jpg,1920,1080,three wheelers (CNG),1283,538,1331,599
86460030_1024031444642004_2648130891724881920_n.jpg,2304,4096,bicycle,1054,1555,1204,1988
86460030_1024031444642004_2648130891724881920_n.jpg,2304,4096,bicycle,711,1463,752,1591
86460030_1024031444642004_2648130891724881920_n.jpg,2304,4096,rickshaw,218,1457,374,1724
86460030_1024031444642004_2648130891724881920_n.jpg,2304,4096,car,1288,1530,1682,1741
86460030_1024031444642004_2648130891724881920_n.jpg,2304,4096,car,1615,1635,2085,1921
86460030_1024031444642004_2648130891724881920_n.jpg,2304,4096,rickshaw,1783,1561,1909,1644
86460030_1024031444642004_2648130891724881920_n.jpg,2304,4096,car,1187,1496,1399,1660
86460030_1024031444642004_2648130891724881920_n.jpg,2304,4096,bus,1495,1396,1883,1610
86460030_1024031444642004_2648130891724881920_n.jpg,2304,4096,bus,1883,1441,2014,1578
86460030_1024031444642004_2648130891724881920_n.jpg,2304,4096,bus,2000,1437,2161,1716
86460030_1024031444642004_2648130891724881920_n.jpg,2304,4096,bus,2083,1411,2297,1973
86460030_1024031444642004_2648130891724881920_n.jpg,2304,4096,bus,1370,1415,1511,1535
86460030_1024031444642004_2648130891724881920_n.jpg,2304,4096,bus,1063,1419,1203,1533
86460030_1024031444642004_2648130891724881920_n.jpg,2304,4096,pickup,1,1578,180,1815
86460030_1024031444642004_2648130891724881920_n.jpg,2304,4096,rickshaw,59,1441,178,1591
86460030_1024031444642004_2648130891724881920_n.jpg,2304,4096,rickshaw,264,1421,297,1456
86460030_1024031444642004_2648130891724881920_n.jpg,2304,4096,bicycle,376,1432,398,1506
Numan_(393).jpg,3024,4032,rickshaw,1823,2338,2362,3615
Numan_(393).jpg,3024,4032,three wheelers (CNG),12,2435,708,3215
Numan_(393).jpg,3024,4032,car,833,2436,1487,2773
Numan_(393).jpg,3024,4032,three wheelers (CNG),1704,2401,2046,3114
Numan_(393).jpg,3024,4032,rickshaw,2624,2341,2874,2716
Numan_(393).jpg,3024,4032,car,2502,2323,2576,2373
Navid_543.jpg,1920,1080,ambulance,990,527,1079,630
Navid_543.jpg,1920,1080,car,1439,528,1557,598
Navid_543.jpg,1920,1080,bus,888,514,985,616
Navid_543.jpg,1920,1080,car,837,575,889,619
Navid_543.jpg,1920,1080,pickup,578,572,687,662
Navid_543.jpg,1920,1080,three wheelers (CNG),1672,522,1708,588
Navid_218.jpg,1280,720,rickshaw,364,155,459,285
Navid_218.jpg,1280,720,three wheelers (CNG),711,139,857,289
Navid_218.jpg,1280,720,three wheelers (CNG),885,146,1046,297
Navid_218.jpg,1280,720,motorbike,588,196,668,313
Navid_218.jpg,1280,720,three wheelers (CNG),561,161,606,222
Navid_218.jpg,1280,720,car,650,172,698,202
Dipto_645.jpg,1920,1080,three wheelers (CNG),264,637,714,1066
Dipto_645.jpg,1920,1080,car,909,727,1052,825
Dipto_645.jpg,1920,1080,car,1420,729,1569,765
Dipto_645.jpg,1920,1080,car,1840,731,1920,773
Dipto_645.jpg,1920,1080,car,1348,727,1413,759
Dipto_645.jpg,1920,1080,minivan,1118,691,1353,840
Dipto_645.jpg,1920,1080,minivan,811,709,866,769
Dipto_645.jpg,1920,1080,motorbike,860,717,889,786
Dipto_645.jpg,1920,1080,motorbike,795,717,814,760
Dipto_645.jpg,1920,1080,bus,710,675,766,758
Dipto_420.jpg,1920,1080,bus,20,14,1079,1074
Dipto_420.jpg,1920,1080,car,1250,472,1300,511
Dipto_420.jpg,1920,1080,car,1306,468,1344,497
Dipto_420.jpg,1920,1080,human hauler,1204,457,1233,495
Dipto_420.jpg,1920,1080,truck,1754,400,1874,516
Dipto_420.jpg,1920,1080,truck,1635,427,1678,487
Dipto_420.jpg,1920,1080,motorbike,1689,468,1714,523
Dipto_712.jpg,640,352,car,184,256,242,280
Dipto_712.jpg,640,352,truck,4,240,92,338
Dipto_712.jpg,640,352,bus,38,232,93,271
Dipto_712.jpg,640,352,bus,470,205,640,272
Dipto_712.jpg,640,352,bus,384,224,458,262
Dipto_712.jpg,640,352,bus,147,234,198,257
Dipto_712.jpg,640,352,car,239,253,272,275
Dipto_712.jpg,640,352,truck,93,243,151,281
Pias (35).jpg,854,480,car,1,251,310,442
